outlet_name,merged_from,n_merged,postal_code,outlet_type,planning_area,region,neighborhood_type,pa_population,pa_area_sqkm,pa_population_density,n_outlets_at_postal,shared_postal,merge_group,merge_role,latitude,longitude,res_area_500m,com_area_500m,mixed_area_500m,inst_area_500m,open_area_500m,hdb_blocks_500m,rc_ratio_500m,res_area_1000m,com_area_1000m,mixed_area_1000m,inst_area_1000m,open_area_1000m,hdb_blocks_1000m,rc_ratio_1000m,res_area_1500m,com_area_1500m,mixed_area_1500m,inst_area_1500m,open_area_1500m,hdb_blocks_1500m,rc_ratio_1500m,open_hours_daily,g1_wins_hist,g2_wins_hist,combined_wins_hist,first_draw,last_draw,draws_i,hdb_proxy,com_area_proxy,volume_proxy,is_closed,exposure,p_share,expected_wins,win_rate_per_draw,win_share,std_residual,exposure_hdb,expected_wins_hdb,std_residual_hdb
Singapore Pools Everton Park Branch,Singapore Pools Everton Park Branch,1,080007,,OUTRAM,CENTRAL REGION,mixed,18340,1.3732,13355.8,1,0,,unique,1.27692435153003,103.838679504443,218842,107612,30056,179180,60812,43,0.656,528029,497630,68507,356763,174337,75,0.5139,1575280,882486,136560,498967,275474,248,0.6335,0.0,4,30,34,2056,4046,2127,75.0,497630.0,335.2582717654634,1,713094.3440451407,0.0028246914622098666,52.098609328998776,0.015984955336154207,0.0018434179136846672,-2.5074491829766754,159525.0,22.88231881949821,2.3241502443996063
Singapore Pools Fajar Road Branch,Singapore Pools Fajar Road Branch,1,670445,Branch,BUKIT PANJANG,WEST REGION,residential,138270,9.0199,15329.4,1,0,,unique,1.38358032362676,103.770768501474,463647,0,12889,95001,53855,102,0.9865,1247814,14731,74729,147526,338975,332,0.961,2273368,18647,117139,246949,1232851,438,0.9679,12.0,6,39,45,2048,4124,2135,332.0,14731.0,339.70424733512255,1,725268.5680604866,0.0028729156935788946,52.98805705236913,0.02107728337236534,0.002439817826935589,-1.0973676681996822,708820.0,101.6733754937265,-5.620506561420542
Singapore Pools Funan Branch,Singapore Pools Funan Branch,1,179105,Branch,DOWNTOWN CORE,CENTRAL REGION,commercial,3190,5.0836,627.5,1,0,,unique,1.29134759697794,103.849989790085,0,182734,0,134099,355828,0,0.0,42379,883797,121869,362571,530293,16,0.0986,723072,1593321,305897,502540,794878,54,0.3341,11.0,6,12,18,3610,4160,573,16.0,883797.0,478.22189138818254,0,274021.14376542857,0.0010854456941397236,20.019960382713062,0.031413612565445025,0.0009759271307742355,-0.4514516502474859,9168.0,1.3150609555690929,14.549621064203297
Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,Singapore Pools Gek Poh Shopping Centre (Jurong West N7) Branch,1,640762,,JURONG WEST,WEST REGION,mixed,262730,14.6804,17896.7,1,0,,unique,1.34874357136408,103.697732091001,432555,13751,0,81047,14157,84,0.9692,1292992,760665,10155,237182,83313,285,0.629,2336684,1271025,74189,402233,269338,517,0.6447,0.0,17,78,95,1760,4073,2423,285.0,760665.0,682.8244042611503,1,1654483.5315247672,0.006553698742517302,120.87641960698912,0.039207593891869584,0.005150726523530687,-2.3536039874503367,690555.0,99.05343784609676,-0.4072759276109105
Singapore Pools Geylang Bahru Branch,Singapore Pools Geylang Bahru Branch,1,330057,Branch,KALLANG,CENTRAL REGION,mixed,101290,8.5847,11798.9,1,0,,unique,1.32353780675049,103.86914775647,335698,77591,8020,63000,20419,49,0.8063,1091222,620991,50558,201957,104393,107,0.6334,2676822,1313874,52519,563700,199499,362,0.6685,12.0,6,38,44,2183,4178,2000,107.0,620991.0,431.77552487170567,0,863551.0497434114,0.0034206767979051175,63.09096286056199,0.022,0.0023855996530036867,-2.403500711643943,214000.0,30.696230856433893,2.401221226970213
Singapore Pools Geylang Rd Branch,Singapore Pools Geylang Rd Branch,1,389233,,KALLANG,CENTRAL REGION,mixed,101290,8.5847,11798.9,1,0,,unique,1.31130947616377,103.874198645525,190024,157879,1961,37732,44282,31,0.5459,668505,528179,5373,77239,649128,65,0.5584,1839303,1231318,47428,252442,772397,206,0.5975,0.0,4,19,23,1836,3551,2347,65.0,528179.0,341.23526259029944,1,800879.1612994327,0.0031724224824886582,58.51216026702081,0.0097997443544951,0.0012470180004337454,-4.642522590882214,152555.0,21.882539711697532,0.23888189508424476
Singapore Pools Ghim Moh Branch,Singapore Pools Ghim Moh Branch,1,270021,Branch,QUEENSTOWN,CENTRAL REGION,residential,95930,21.684,4424.0,1,0,,unique,1.31010302594118,103.788545950724,395723,45719,21013,15740,53537,50,0.8784,1573016,273341,46930,168505,166194,108,0.8432,3368062,462432,63284,772611,265212,162,0.8731,12.0,11,52,63,1691,4170,2492,108.0,273341.0,250.95612455568101,0,625382.6623927571,0.0024772501448462924,45.69040167154502,0.025280898876404494,0.0034157449577098243,2.5607931659101877,269136.0,38.60495695222986,3.926269013584245
Singapore Pools Great World City Branch,Singapore Pools Great World City Branch,1,237994,,RIVER VALLEY,CENTRAL REGION,residential,10070,1.4757,6823.9,1,0,,unique,1.29380235105066,103.831757911057,384847,21668,38813,92866,21425,7,0.9078,1705886,174564,63973,182830,61746,97,0.8938,3389630,643829,266161,384771,258091,244,0.8193,0.0,1,25,26,2615,3941,1568,97.0,174564.0,188.29619386384735,1,295248.4319785127,0.001169530696751343,21.57082417088177,0.016581632653061226,0.0014096725222294514,0.9536511829280326,152096.0,21.816700599720416,0.8956212977265415
Singapore Pools Holland Drive Branch,Singapore Pools Holland Drive Branch,1,270046,Branch,QUEENSTOWN,CENTRAL REGION,residential,95930,21.684,4424.0,1,0,,unique,1.30878949399241,103.792695569227,290562,99992,36967,15740,72988,44,0.7229,1569490,368362,57215,154703,145070,130,0.801,3934725,545378,63284,484688,297923,191,0.873,12.0,12,81,93,1945,4162,2238,130.0,368362.0,322.6516839902531,0,722094.4687701864,0.002860342530938651,52.75615764063248,0.04155495978552279,0.0050422901756668834,5.540677347998453,290940.0,41.732529931639604,7.936052455909392
Singapore Pools Hougang N1 Branch,Singapore Pools Hougang N1 Branch,1,530106,Branch,HOUGANG,NORTH-EAST REGION,mixed,227560,13.933,16332.4,1,0,,unique,1.3537029714401,103.890680792553,261690,387136,6463,31050,19622,47,0.4043,1015901,1054033,83797,180993,88410,118,0.4911,2371483,2063370,138037,341266,124856,177,0.5337,12.0,31,101,132,1580,4177,2603,118.0,1054033.0,669.2545605445144,0,1742069.6210973712,0.006900642567678846,127.27545151826864,0.050710718401844025,0.0071567989590110605,0.4187819807899022,307154.0,44.05827146017334,13.248944182348923
Singapore Pools Hougang N2 Branch,Singapore Pools Hougang N2 Branch,1,530211,Branch,HOUGANG,NORTH-EAST REGION,residential,227560,13.933,16332.4,1,0,,unique,1.35962289225618,103.887717332865,468390,0,94892,48720,21025,41,0.9158,1813159,509915,113837,176596,99945,133,0.7674,3413360,1501585,185811,362320,272795,280,0.6874,12.0,14,76,90,1917,4177,2266,133.0,509915.0,399.6832720038709,0,905682.2943607715,0.0035875660292624192,66.16906784371606,0.03971756398940865,0.004879635653871178,2.9296350441310786,301378.0,43.22976010771184,7.113415627841145
Singapore Pools Hougang N3 Branch,Singapore Pools Hougang N3 Branch,1,530322,Branch,HOUGANG,NORTH-EAST REGION,mixed,227560,13.933,16332.4,1,0,,unique,1.36709855359263,103.89697867894,404200,136577,5286,30400,28772,59,0.745,1112772,840461,63542,136903,220228,166,0.5675,2177150,1742675,151972,350458,358398,338,0.5534,12.0,14,45,59,2006,4158,2177,166.0,840461.0,605.5573565626532,0,1318298.365236896,0.005222010478734298,96.31476126977539,0.027101515847496555,0.0031988722619822165,-3.8021937288493497,361382.0,51.836753735326134,0.9949264665944249
Singapore Pools IMM Branch,Singapore Pools IMM Branch,1,609601,Branch,BUKIT BATOK,WEST REGION,commercial,158030,11.1402,14185.6,1,0,,unique,1.33487526118006,103.746894773008,553,292975,0,63528,40347,14,0.0019,398597,868603,55941,122930,75291,87,0.3224,1350286,1561972,99906,250659,279924,221,0.4649,12.0,11,60,71,2543,4182,1640,87.0,868603.0,541.2754971169279,0,887691.8152717617,0.0035163025939145514,64.85468504215999,0.043292682926829265,0.0038494903491650403,0.7630859701516841,142680.0,20.466066442037324,11.170327728422052
Singapore Pools Jalan Batu Branch,Singapore Pools Jalan Batu Branch,1,431007,Branch,MARINE PARADE,CENTRAL REGION,residential,46220,6.1331,7536.2,1,0,,unique,1.30237002555566,103.88359641393,324215,3808,0,74415,55425,22,0.9884,1191105,44099,0,169505,659286,76,0.9643,2342952,335895,3412,195750,1211293,81,0.8741,12.0,5,36,41,2140,4142,2043,76.0,44099.0,99.06358042438191,0,202386.89480701226,0.0008016899006400549,14.786368527405173,0.020068526676456193,0.0022229451312079807,6.817049170160634,155268.0,22.27169332998494,3.968458958295822
Singapore Pools Jalan Tiga Branch,Singapore Pools Jalan Tiga Branch,1,390043,Branch,GEYLANG,CENTRAL REGION,residential,110110,9.6448,11416.5,1,0,,unique,1.30813368626522,103.884729523853,413429,20137,0,41477,21997,62,0.9536,1388700,266063,3412,192767,186662,84,0.8385,3091060,599707,29514,390964,771560,176,0.8348,12.0,12,65,77,2144,4178,2039,84.0,266063.0,223.1497629980799,0,455002.3667530849,0.0018023439834931048,33.242432431546824,0.03776360961255518,0.004174799392756452,7.589388322671244,171276.0,24.56788615031108,10.57824135205648
Singapore Pools Jurong East Branch,Singapore Pools Jurong East Branch,1,600351,Branch,TENGAH,WEST REGION,residential,10,7.3635,1.4,1,0,,unique,1.34483235593159,103.730778253202,363418,0,43091,65516,225945,43,0.947,933896,0,128848,238686,543934,142,0.9394,2836159,2365,243477,611497,1412485,449,0.9597,12.0,15,83,98,1605,4179,2578,142.0,0.0,142.0,0,366076.0,0.0014500910859201557,26.745479988711352,0.03801396431342126,0.0053133810453263935,13.778033003592824,366076.0,52.51006264953221,6.277606228394529
Singapore Pools Jurong West N2 Branch,Singapore Pools Jurong West N2 Branch,1,640276,Branch,JURONG WEST,WEST REGION,mixed,262730,14.6804,17896.7,1,0,,unique,1.35360972722828,103.703730685947,178020,316323,0,71583,39074,30,0.3601,728781,1325587,0,186811,65106,134,0.3547,1792744,1848477,42009,418647,1802032,350,0.4924,12.0,8,37,45,1972,3975,2211,134.0,1325587.0,827.2760920659232,1,1829107.4395577563,0.007245414595037486,133.6344267908714,0.0203527815468114,0.002439817826935589,-7.667314238894002,296274.0,42.497640657752775,0.3838550558039783
Singapore Pools Jurong West N4 Branch,Singapore Pools Jurong West N4 Branch,1,640498,Branch,TENGAH,WEST REGION,residential,10,7.3635,1.4,1,0,,unique,1.34833335760515,103.724307319237,374619,0,40924,108569,86612,72,0.9508,1407192,0,130874,287248,240592,218,0.9575,2756676,272676,201480,619524,1301935,404,0.8844,12.0,17,103,120,2139,4171,2044,218.0,0.0,218.0,0,445592.0,0.0017650678743138966,32.55491187384551,0.05870841487279843,0.006506180871828237,15.325941296870749,445592.0,63.91586401766398,7.015129645702966
Singapore Pools Jurong West N5 Branch,Singapore Pools Jurong West N5 Branch,1,640508,Branch,JURONG WEST,WEST REGION,residential,262730,14.6804,17896.7,1,0,,unique,1.34872718063365,103.718715391434,649973,0,46859,81056,25440,87,0.9664,1532549,134820,129792,322581,171821,229,0.8889,2327384,1014169,196125,612717,395796,379,0.6856,12.0,20,118,138,2143,4170,2040,229.0,134820.0,299.51025902662576,0,611000.9284143165,0.002420281580279886,44.63967346668222,0.06764705882352941,0.007482108002602472,13.973392476759233,467160.0,67.00958507893297,8.672239238628162
Singapore Pools King George's Ave Branch,Singapore Pools King George's Ave Branch,1,200803,Branch,KALLANG,CENTRAL REGION,mixed,101290,8.5847,11798.9,1,0,,unique,1.30811749102335,103.861188606169,196619,154578,57365,66015,59302,39,0.5515,593140,856977,102623,158830,181347,96,0.415,1554345,1295205,197017,310988,405898,223,0.5425,12.0,29,68,97,1883,4155,2300,96.0,856977.0,544.1951509409632,0,1251648.8471642155,0.004958000076418744,91.44535340946732,0.04217391304347826,0.005259162871394492,0.5808655381421988,220800.0,31.671625107946745,11.60824807809576
Singapore Pools LOT One Branch,Singapore Pools LOT One Branch,1,689812,Authorised Retailer (FairPrice),CHOA CHU KANG,WEST REGION,residential,192070,6.1173,31397.9,3,1,689812,concurrent,1.38493874036122,103.745022476677,405645,17623,0,20208,130652,62,0.9584,1259567,48764,39224,179594,243694,285,0.9493,2732545,67371,47724,533903,409848,538,0.968,11.0,6,21,27,3713,4144,470,285.0,48764.0,310.50335462968684,0,145936.57667595282,0.0005780803137804786,10.662113307367148,0.0574468085106383,0.0014638906961613532,5.003503789469255,133950.0,19.213832351492147,1.7763017842394684
Singapore Pools Lengkok Bahru Branch,Singapore Pools Lengkok Bahru Branch,1,152063,Branch,TANGLIN,CENTRAL REGION,residential,21810,7.5523,2887.9,1,0,,unique,1.28907506834277,103.815318433481,326641,87296,20719,102511,24334,51,0.7753,1301627,387944,85048,297351,235956,178,0.7574,3068228,671035,162293,490958,681762,378,0.8072,12.0,5,41,46,2176,4050,2007,178.0,387944.0,380.89298270156735,1,764452.2162820457,0.0030281289798907915,55.85081090510576,0.0229197807673144,0.002494036000867491,-1.31812695420268,357246.0,51.243484525876546,-0.732488252190293
Singapore Pools Lorong 25A Geylang Branch,Singapore Pools Lorong 25A Geylang Branch,1,388251,Branch,GEYLANG,CENTRAL REGION,residential,110110,9.6448,11416.5,1,0,,unique,1.31549499038814,103.883256085887,376906,129308,3408,62504,7925,22,0.7429,1366174,505268,9329,218281,73368,137,0.7289,2776955,1196935,29514,417720,266162,266,0.6973,12.0,17,85,102,2151,4173,2032,137.0,505268.0,401.25291171832924,0,815345.916611645,0.00322972783143376,59.569100122964265,0.05019685039370079,0.005530253741054001,5.497582085952289,278384.0,39.93149313428735,9.822307431265365
Singapore Pools Lorong Lew Lian Branch,Singapore Pools Lorong Lew Lian Branch,1,531002,Branch,SERANGOON,NORTH-EAST REGION,residential,116900,10.1005,11573.6,1,0,,unique,1.35060795612848,103.875680063863,469141,19983,28901,46346,15719,49,0.9335,1896161,19983,121062,210972,132419,162,0.9605,4311579,80126,152966,687451,327243,272,0.9655,12.0,4,36,40,2164,4160,2019,162.0,19983.0,172.4510199238174,0,348178.60922618734,0.0013791963896758366,25.43789821118113,0.01981178801386825,0.002168726957276079,2.8872437496250876,327078.0,46.916176617106004,-1.0097288589873965
Singapore Pools Lucky Plaza Branch,Singapore Pools Lucky Plaza Branch,1,238863,Branch,ORCHARD,CENTRAL REGION,mixed,920,0.9575,960.8,1,0,,unique,1.30450604646634,103.833962339817,190944,259655,29829,15202,8739,0,0.4285,1308759,469272,75524,139916,55643,0,0.7265,3252781,632509,158648,761879,111408,0,0.824,12.0,7,68,75,2989,4170,1194,0.0,469272.0,245.42716417403003,0,293040.03402379184,0.0011607828460637674,21.409478812800128,0.06281407035175879,0.004066363044892648,11.582036605464923,0.0,0.0,
Singapore Pools New Upper Changi Branch,Singapore Pools New Upper Changi Branch,1,462026,Branch,BEDOK,EAST REGION,residential,276990,21.734,12744.6,1,0,,unique,1.3233383625591,103.934207271148,260046,75980,117386,18402,79633,76,0.703,1666252,387331,198149,163215,157974,212,0.784,4299277,477148,344552,404028,249835,407,0.8732,12.0,15,48,63,1672,4177,2511,212.0,387331.0,414.57238643407493,0,1040991.2623359622,0.004123548525536088,76.0547290049876,0.025089605734767026,0.0034157449577098243,-1.4969412270535316,532332.0,76.35787833769703,-1.528658787837164
Singapore Pools Northpoint City Branch,Cold Storage Northpoint | Singapore Pools Northpoint City Branch,2,769098,Branch,YISHUN,NORTH REGION,residential,221610,21.011,10547.3,2,1,769098,replacement_merged,1.42969848626288,103.835776491468,351355,14894,79431,51094,61080,77,0.8775,1381402,16937,172486,357443,214726,348,0.9343,2981205,508015,235256,524027,470758,610,0.832,11.0,10,59,69,2665,4179,1518,348.0,16937.0,356.8579755016612,0,541710.4068115217,0.00214580970090246,39.57731412344497,0.045454545454545456,0.003741054001301236,4.67691154607315,528264.0,75.77436307076258,-0.7782288409334808
Singapore Pools Pasir Ris N2 Branch,Singapore Pools Pasir Ris N2 Branch,1,510259,Branch,PASIR RIS,EAST REGION,residential,147110,15.8032,9308.9,1,0,,unique,1.36645364010349,103.964598499523,369248,163490,15662,62774,35115,71,0.6876,1603717,451979,48784,137355,102923,225,0.7736,3005274,912317,114064,952380,166525,432,0.7596,12.0,14,84,98,1690,4160,2493,225.0,451979.0,461.3830022592738,0,1150227.8246323694,0.004556253661198033,84.03554252713651,0.03931006819093462,0.0053133810453263935,1.5233249794060983,560925.0,80.45926772497748,1.9555083833115394
Singapore Pools Pasir Ris N7 Branch,Singapore Pools Pasir Ris N7 Branch,1,510735,Branch,PASIR RIS,EAST REGION,mixed,147110,15.8032,9308.9,1,0,,unique,1.37966812044177,103.936574613663,386507,135296,13001,91998,13274,97,0.7349,929059,1054303,32965,169042,111204,279,0.4689,1723536,2059923,56801,212912,413365,353,0.4562,12.0,11,58,69,1709,4173,2474,279.0,1054303.0,830.3957693409629,0,2054399.1333495423,0.008137834411958896,150.09421789416987,0.027890056588520614,0.003741054001301236,-6.619236655567406,690246.0,99.00911478378536,-3.0158906849107048
Singapore Pools Peace Centre Branch,Singapore Pools Peace Centre Branch,1,228149,,ROCHOR,CENTRAL REGION,mixed,13120,1.5885,8259.6,1,0,,unique,1.30121862271795,103.849592475825,181433,151024,52623,104420,48536,14,0.5395,410609,595534,175811,712826,328504,42,0.4218,1308248,1419779,272636,1021433,620131,82,0.4814,0.0,8,41,49,1611,3756,2572,42.0,595534.0,353.4616273487802,1,909103.3055410627,0.0036011172530994733,66.41900661616668,0.019051321928460343,0.0026566905226631968,-2.1373576314674163,108024.0,15.494998327268291,8.511652352397098
Singapore Pools People's Park Centre (Chinatown) Branch,Singapore Pools People's Park Centre (Chinatown) Branch,1,058357,Branch,OUTRAM,CENTRAL REGION,commercial,18340,1.3732,13355.8,1,0,,unique,1.28549527021288,103.843851997218,53183,219908,76120,49405,107312,22,0.2613,302133,811859,163042,280192,255724,45,0.3004,1106837,1218079,210207,745682,844879,158,0.4781,12.0,29,140,169,2068,4169,2115,45.0,811859.0,469.5986380588738,0,993201.1194945181,0.00393424340821283,72.56318542107745,0.07990543735224587,0.009162871394491434,11.320997304613707,95175.0,13.651933512902316,42.044459130542286
Singapore Pools Potong Pasir Branch,Singapore Pools Potong Pasir Branch,1,350148,Branch,TOA PAYOH,CENTRAL REGION,residential,121850,8.1802,14895.7,1,0,,unique,1.3323543597317,103.86777426102,389539,0,36968,137857,15096,46,0.9567,1131357,264558,68225,333350,85770,122,0.796,3014163,756603,70513,767890,300316,398,0.7939,12.0,9,31,40,2311,4152,1872,122.0,264558.0,260.36265470676506,0,487398.88961106417,0.0019306722787409887,35.609319509098796,0.021367521367521368,0.002168726957276079,0.7357834203478179,228384.0,32.75947657904578,1.2650319247126238
Singapore Pools Rochor Centre Branch,Singapore Pools Rochor Centre Branch,1,180001,,ROCHOR,CENTRAL REGION,mixed,13120,1.5885,8259.6,1,0,,unique,1.3052787317021182,103.85491101759817,139464,220505,58485,52300,37608,29,0.4032,793039,691162,194233,279613,146473,98,0.5303,1354231,1413568,202315,937345,643893,158,0.49,13.0,9,47,56,1892,3091,2291,98.0,691162.0,459.47464507759025,1,1052656.4118727592,0.0041697562238261566,76.90698379224963,0.024443474465298997,0.0030362177401865105,-2.384012306774184,224518.0,32.20493625899451,4.193007609262812
Singapore Pools Serangoon Central Branch,Singapore Pools Serangoon Central Branch,1,550254,Branch,SERANGOON,NORTH-EAST REGION,residential,116900,10.1005,11573.6,1,0,,unique,1.35406229913885,103.871216925982,489632,0,83592,11685,73202,85,0.9271,1938751,19983,107199,233348,112832,144,0.9644,4491553,81356,110969,411788,254081,204,0.9708,12.0,20,68,88,1900,4160,2283,144.0,19983.0,154.4510199238174,0,352611.67848607514,0.0013967565526393467,25.761777856880112,0.038545773105562856,0.004771199306007373,12.262224495537806,328752.0,47.156295731375494,5.947785279194555
Singapore Pools Siglap Branch,Singapore Pools Siglap Branch,1,459060,Branch,BEDOK,EAST REGION,residential,276990,21.734,12744.6,1,0,,unique,1.31205682541822,103.922171053658,541383,0,2624,7948,15078,0,0.9976,1888382,2133,2624,308342,256477,6,0.9982,3258582,436936,43599,424788,496159,75,0.8773,12.0,15,43,58,1634,4150,2549,6.0,2133.0,7.115549491943279,0,18137.535654963416,7.184595213513435e-05,1.325126741180418,0.022754021184778345,0.0031446540880503146,49.23362897789159,15294.0,2.1937764239172894,37.67787944646376
Singapore Pools Silat Avenue Branch,Singapore Pools Silat Avenue Branch,1,160150,Branch,OUTRAM,CENTRAL REGION,residential,18340,1.3732,13355.8,1,0,,unique,1.27707706824333,103.831425856916,273116,71021,0,182076,34739,22,0.7936,1291786,154077,10688,411645,112584,194,0.8905,2250107,585688,115379,587246,285001,369,0.782,12.0,8,24,32,2159,4058,2024,194.0,154077.0,274.58158418665937,1,555753.1263937986,0.0022014353701305333,40.60327396668755,0.015810276679841896,0.001734981565820863,-1.350153747698559,392656.0,56.32270665029862,-3.2409336748267457
Singapore Pools Sim Lim Square Branch,Singapore Pools Sim Lim Square Branch,1,188504,Branch,ROCHOR,CENTRAL REGION,mixed,13120,1.5885,8259.6,1,0,,unique,1.3030242605718,103.853037814067,99107,193316,90083,81527,20626,22,0.3769,536067,782349,148825,286044,104524,62,0.4161,1261523,1440445,245296,991525,627096,122,0.4696,11.0,10,57,67,2151,4160,2032,62.0,782349.0,471.16503960259337,0,957407.3604724697,0.003792458066126907,69.94809657164468,0.03297244094488189,0.003632617653437432,-0.35249564458790156,125984.0,18.07118667391106,11.509894604531054
Singapore Pools Suntec City Branch,Singapore Pools Suntec City Branch,1,038983,Branch,DOWNTOWN CORE,CENTRAL REGION,commercial,3190,5.0836,627.5,1,0,,unique,1.29485990186642,103.860333693777,0,373629,0,0,193,0,0.0,94967,738316,80098,118496,299022,12,0.1478,479320,1086039,169284,444541,1604228,74,0.3251,11.0,18,55,73,2246,4142,1937,12.0,738316.0,398.13597688401,0,771189.3872243274,0.003054816092751845,56.34302801471503,0.03768714506969541,0.003957926697028844,2.2190953513528204,23244.0,3.334127056200698,38.15302793037425
Singapore Pools Tampines Mart Branch,Singapore Pools Tampines Mart Branch,1,529287,Branch,TAMPINES,EAST REGION,residential,259900,20.7954,12497.9,1,0,,unique,1.35454944260132,103.959900189012,491558,0,16743,129054,28656,102,0.9835,1955002,156830,58745,224361,66711,267,0.9142,3816418,609166,107282,989556,183809,582,0.8538,12.0,16,50,66,1796,4167,2387,267.0,156830.0,349.02139091489187,0,833114.0601138469,0.0033001105566216804,60.867239106330274,0.027649769585253458,0.0035783994795055302,0.6578990085929214,637329.0,91.418682782711,-2.658493247730405
Singapore Pools Tampines N4 Branch,Singapore Pools Tampines N4 Branch,1,520481,Branch,PASIR RIS,EAST REGION,residential,147110,15.8032,9308.9,1,0,,unique,1.36162956418494,103.953251115722,467905,0,48538,44221,27740,124,0.953,1498106,0,123661,292104,183645,395,0.9619,3725557,153594,191379,517418,513776,758,0.9388,12.0,9,32,41,1906,4179,2277,395.0,0.0,395.0,0,899415.0,0.0035627401797519555,65.71117987534507,0.018006148440931048,0.0022229451312079807,-3.048413311415144,899415.0,129.0123854006518,-7.748686479298757
Singapore Pools Tanjong Pagar Branch,Singapore Pools Tanjong Pagar Branch,1,082001,Branch,OUTRAM,CENTRAL REGION,mixed,18340,1.3732,13355.8,1,0,,unique,1.27568847511494,103.842433449984,154759,198299,30056,44450,24786,37,0.4432,317319,547882,65804,336325,164509,55,0.3762,757621,901212,123894,456011,307326,121,0.4597,12.0,20,102,122,1617,4179,2566,55.0,547882.0,341.5398437622443,0,876391.2390939188,0.003471539034486313,64.02906595206557,0.0475448168355417,0.006614617219692041,7.244721827598227,141130.0,20.243733928824835,22.61600294047396
Singapore Pools Teban Gardens Branch,Singapore Pools Teban Gardens Branch,1,600037,Branch,JURONG EAST,WEST REGION,mixed,78600,17.8601,4400.9,1,0,,unique,1.32053143645806,103.742652199249,228218,40224,25539,51863,61695,31,0.8197,414804,386737,25539,62732,73344,63,0.517,1108418,1299705,53615,197770,375702,63,0.4611,12.0,12,52,64,1614,4162,2569,63.0,386737.0,265.26172708188824,0,681457.3768733708,0.0026993718999295422,49.787215322300476,0.02491241728298949,0.003469963131641726,2.0142819381524797,161847.0,23.215387268323624,8.464637741195626
Singapore Pools Teck Whye Branch,Singapore Pools Teck Whye Branch,1,680141,Branch,CHOA CHU KANG,WEST REGION,residential,192070,6.1173,31397.9,1,0,,unique,1.38041161319004,103.75257991701,440268,0,39224,95245,21578,96,0.9591,1341046,24169,81634,349117,174558,206,0.9551,2998090,49670,158144,542807,472560,477,0.9598,12.0,21,81,102,1609,4160,2574,206.0,24169.0,218.6402792643118,0,562780.0788263385,0.0022292703581756686,41.116662486192034,0.039627039627039624,0.005530253741054001,9.494880958662488,530244.0,76.05837492635015,2.9745663272948506
Singapore Pools Telok Blangah Branch,Singapore Pools Telok Blangah Branch,1,090006,Branch,BUKIT MERAH,CENTRAL REGION,residential,151250,14.4612,10459.0,1,0,,unique,1.27814081311562,103.818484019328,161904,73616,7841,78762,58861,35,0.6814,936633,221551,82159,205072,1193933,174,0.7883,2792741,519579,143838,488039,1385370,385,0.8289,12.0,7,38,45,1786,4095,2397,174.0,221551.0,289.870185414686,1,694818.8344390023,0.00275229897111373,50.76340222322164,0.01877346683354193,0.002439817826935589,-0.8089162670693477,417078.0,59.825806416540814,-1.9167878351392418
Singapore Pools Toa Payoh Lorong 1 Branch,Singapore Pools Toa Payoh Lorong 1 Branch,1,310111,Branch,BISHAN,CENTRAL REGION,residential,87320,7.6081,11477.2,1,0,,unique,1.34123713837195,103.845306137194,467695,57587,0,105788,6127,67,0.8904,1569535,202067,621,506008,115265,230,0.8858,3180066,504346,64953,874619,423014,417,0.8568,12.0,17,70,87,1845,4156,2338,230.0,202067.0,335.68014026652713,0,784820.1679431405,0.003108810000067493,57.33889164124484,0.03721129170230967,0.0047169811320754715,3.917082590009643,537740.0,77.13360364831196,1.1234060204083085
Singapore Pools Toa Payoh Lorong 4 Branch,Singapore Pools Toa Payoh Lorong 4 Branch,1,310085,Branch,TOA PAYOH,CENTRAL REGION,residential,121850,8.1802,14895.7,1,0,,unique,1.33628536216028,103.848428644103,560191,99794,45015,48197,27898,127,0.8265,1523291,255633,45015,291511,271542,265,0.8475,3051924,503322,145235,872671,408019,491,0.8444,12.0,9,44,53,1697,4167,2486,265.0,255633.0,398.69491949082794,0,991155.5698541983,0.0039261406281911,72.41373774635665,0.021319388576025743,0.0028735632183908046,-2.2813854959809188,658790.0,94.49705572855179,-4.268822975893536
Singapore Pools Toa Payoh Lorong 8 Branch,Singapore Pools Toa Payoh Lorong 8 Branch,1,310212,Branch,TOA PAYOH,CENTRAL REGION,residential,121850,8.1802,14895.7,1,0,,unique,1.34064293639026,103.85433449712,358835,49296,0,92206,29064,62,0.8792,1568073,258157,20559,241238,106253,298,0.8546,3245345,534730,64953,734382,337993,500,0.8525,12.0,11,56,67,2187,4158,1996,298.0,258157.0,433.0149602398504,0,864297.8606387414,0.003423635046526131,63.14552479812796,0.03356713426853707,0.003632617653437432,0.485058330265328,594808.0,85.31945646380248,-1.9833006034441247
Singapore Pools Upp Serangoon Branch,Singapore Pools Upp Serangoon Branch,1,534766,,HOUGANG,NORTH-EAST REGION,residential,227560,13.933,16332.4,1,0,,unique,1.36294140003047,103.888499486331,475501,0,88429,72547,4212,38,0.9216,1667317,180964,112711,185639,159184,151,0.879,3577676,1008353,166784,420591,264845,375,0.7703,0.0,1,16,17,2237,3284,1946,151.0,180964.0,245.64336533521958,1,478021.98894233734,0.0018935287345772645,34.92424398054307,0.008735868448098663,0.0009217089568423336,-3.0330344280478405,293846.0,42.14936753383025,-3.8737495302928746
